Postal Code	x	y	inseecode	place	population	density
35550	-0.18699358	0.78874564	35328	Sixt-sur-Aff	1885	44
35610	-0.17787324	0.79991853	35329	Sougéal	626	44
35500	-0.17585346	0.793539	35330	Taillis	758	62
35160	-0.1841096	0.79379016	35331	Talensac	2057	95
35620	-0.18064226	0.7876839	35332	Teillay	786	30
35240	-0.17908026	0.78944236	35333	Le Theil-de-Bretagne	1123	46
35134	-0.17989054	0.7884201	35335	Thourie	501	21
35460	-0.17715216	0.79678714	35336	Le Tiercent	184	50
35190	-0.1823666	0.797294	35337	Tinténiac	2163	92
35370	-0.17664537	0.79161763	35338	Torcé	788	56
35610	-0.17887348	0.7998312	35339	Trans	594	40
35380	-0.18511422	0.79281384	35340	Treffendel	623	33
35460	-0.17766784	0.79808694	35341	Tremblay	1453	40
35270	-0.1802442	0.7989287	35342	Tréméheuc	308	51
35320	-0.18053263	0.78915083	35343	Tresboeuf	878	35
35720	-0.18213016	0.80022705	35344	Tressé	241	46
35190	-0.18312481	0.7983525	35345	Trévérien	487	40
35190	-0.1826824	0.79766035	35346	Trimer	102	29
35450	-0.17661113	0.7936955	35347	Val-d'Izé	1811	41
35140	-0.17638613	0.7957341	35348	Vendel	311	49
35680	-0.17676342	0.79104626	35350	Vergéal	535	48
35160	-0.18422654	0.7932709	35351	Le Verger	915	133
35770	-0.1805011	0.792125	35352	Vern-sur-Seiche	5602	284
35132	-0.18196505	0.7936285	35353	Vezin-le-Coquet	3268	416
35610	-0.17824925	0.7999976	35354	Vieux-Viel	323	37
35490	-0.17809561	0.7969843	35355	Vieux-Vy-sur-Couesnon	863	40
35630	-0.18185607	0.7959913	35356	Vignoc	887	63
35420	-0.17466405	0.7983572	35357	Villamée	334	31
35430	-0.18263541	0.80152977	35358	La Ville-és-Nonais	634	146
35130	-0.177439	0.7896968	35359	Visseiche	689	43
35500	-0.17565086	0.7926038	35360	Vitré	14486	396
35960	-0.18057543	0.8019822	35361	Le Vivier-sur-Mer	1012	452
35540	-0.1815663	0.80010587	35362	Le Tronchet	818	72
35470	-0.18192576	0.7891473	35904	Le Chétellier	0	0
35170	-0.18277062	0.7917129	35906	Pont-Réan	0	0
35400	-0.18232957	0.8038518	35907	Rothéneuf	0	0
35540	-0.18182693	0.78584754	35908	Vieux Bourg	0	0
35120	-0.18107685	0.8023882	35909	Vildé la Marine	0	0
35650	-0.18227628	0.7930984	35910	Moigné	0	0
36140	-0.14581028	0.7568634	36001	Aigurande	1932	70
36150	-0.14548562	0.768622	36002	Aize	131	8
36120	-0.14325091	0.762645	36003	Ambrault	669	26
36210	-0.14422676	0.7701867	36004	Anjouin	348	12
36120	-0.14491525	0.7623257	36005	Ardentes	3511	57
36200	-0.14912803	0.7600718	36006	Argenton-sur-Creuse	5193	177
36500	-0.1490907	0.7662709	36007	Argy	663	17
36700	-0.15114374	0.7660297	36008	Arpheuilles	273	12
36330	-0.14667638	0.7614349	36009	Arthon	902	19
36290	-0.15363987	0.7655743	36010	Azay-le-Ferron	1036	17
36210	-0.14466345	0.7699632	36011	Bagneux	169	7
36270	-0.14882618	0.75824875	36012	Baraize	337	21
36110	-0.14718954	0.7680195	36013	Baudres	507	19
36270	-0.14917246	0.75860226	36014	Bazaiges	244	13
36370	-0.15335983	0.7602026	36016	Bélébre	1062	26
36400	-0.1424428	0.7601535	36017	La Berthenoux	467	12
36300	-0.1542905	0.7618427	36018	Le Blanc	7361	128
36310	-0.15311581	0.7569091	36020	Bonneuil	101	9
36200	-0.1470637	0.7603177	36022	Bouesse	416	17
36110	-0.14577144	0.7668969	36024	Bretagne	95	5
36400	-0.14331172	0.7585229	36025	Briantes	526	23
36110	-0.14552325	0.76596963	36026	Brion	496	11
36100	-0.14326051	0.7638274	36027	Brives	191	10
36140	-0.14601651	0.7580779	36028	La Buxerette	168	15
36150	-0.14558521	0.7692293	36029	Buxeuil	202	10
36230	-0.14622898	0.7604749	36030	Buxiéres-d'Aillac	246	10
36500	-0.14943235	0.765442	36031	Buzanéais	4749	81
36200	-0.1485328	0.7587904	36032	Ceaulmont	621	36
36200	-0.14951843	0.75895584	36033	Célon	369	22
36210	-0.14563997	0.77130693	36034	Chabris	2672	65
36310	-0.15212893	0.7579218	36035	Chaillac	1246	21
36370	-0.15301569	0.7598475	36036	Chalais	186	5
36100	-0.14478825	0.7655531	36037	La Champenoise	261	6
36160	-0.14212835	0.7583328	36038	Champillet	144	21
36270	-0.1492162	0.75713277	36039	Chantéme	0	0
36500	-0.14918673	0.7645138	36040	La Chapelle-Orthemale	109	6
36150	-0.14465266	0.7675983	36041	La Chapelle-Saint-Laurian	135	14
36800	-0.14937642	0.761	36042	Chasseneuil	580	19
36400	-0.14434439	0.7583951	36043	Chassignolles	548	18
36000	-0.14629541	0.76373434	36044	Chéteauroux	50969	1996
36700	-0.1520685	0.76766753	36045	Chétillon-sur-Indre	3262	72
36400	-0.14361306	0.7591619	36046	La Chétre	4623	763
36170	-0.15119098	0.75746626	36047	La Chétre-Langlin	628	23
36200	-0.14799467	0.75958663	36048	Chavin	288	21
36170	-0.15010972	0.7590557	36049	Chazelet	132	11
36500	-0.147671	0.7651451	36050	Chézelles	402	23
36800	-0.15080173	0.760946	36051	Chitray	167	8
36100	-0.14170323	0.7647566	36052	Chouday	143	5
36300	-0.15217824	0.7611814	36053	Ciron	529	9
36700	-0.15304887	0.7666545	36054	Cléré-du-Bois	298	8
36700	-0.151436	0.76667124	36055	Clion	1243	37
36340	-0.14646612	0.7590377	36056	Cluis	1196	34
36130	-0.14590909	0.76485187	36057	Coings	821	28
36300	-0.15498033	0.76137173	36058	Concremiers	629	22
36140	-0.1378817	0.75442153	36060	Crevant	757	21
36140	-0.14527419	0.7576611	36061	Crozon-sur-Vauvre	450	16
36190	-0.14843163	0.75818276	36062	Cuzion	524	28
36130	-0.14624777	0.7640219	36063	Déols	7875	248
36130	-0.14492288	0.763508	36064	Diors	617	24
36260	-0.1415287	0.76709	36065	Diou	212	13
36300	-0.15350164	0.7628884	36066	Douadic	486	11
36310	-0.15203066	0.75849605	36067	Dunet	112	12
36210	-0.14461598	0.7702509	36068	Dun-le-Poélier	496	22
36240	-0.14962725	0.7690226	36069	écueillé	1548	44
36120	-0.14565325	0.7627424	36071	étrechet	872	49
36160	-0.14241777	0.75778913	36073	Feusines	214	17
36700	-0.15274927	0.76837724	36074	Fléré-la-Riviére	628	25
36150	-0.1452382	0.76769483	36075	Fontenay	92	7
36220	-0.15512164	0.76287556	36076	Fontgombault	310	29
36600	-0.14709695	0.7709594	36077	Fontguenand	223	12
36230	-0.1450393	0.75909865	36078	Fougerolles	281	16
36110	-0.1475775	0.76690245	36079	Francillon	63	6
36180	-0.1485056	0.7673542	36080	Frédillé	77	12
36190	-0.14833564	0.7587575	36081	Gargilesse-Dampierre	342	22
36240	-0.1480183	0.76786304	36082	Gehée	313	14
36150	-0.14323929	0.76766217	36083	Giroux	138	6
36230	-0.14656822	0.75964504	36084	Gournay	289	14
36150	-0.1453858	0.7680146	36085	Guilly	252	12
36300	-0.15557003	0.76147515	36087	Ingrandes	310	28
36100	-0.1423935	0.7654582	36088	Issoudun	13859	379
36120	-0.14554417	0.7609526	36089	Jeu-les-Bois	335	9
36240	-0.14860366	0.76796186	36090	Jeu-Maloches	160	13
36400	-0.1432189	0.75909823	36091	Lacs	603	45
36600	-0.14772646	0.7684051	36092	Langé	339	16
36110	-0.14679605	0.76677173	36093	Levroux	3045	54
36370	-0.15301661	0.7586653	36094	Lignac	614	9
36160	-0.14211494	0.75715065	36095	Lignerolles	136	10
36220	-0.15374416	0.76381767	36096	Lingé	263	8
36150	-0.14513792	0.7670876	36097	Liniez	339	13
36100	-0.1435205	0.76593626	36098	Lizeray	102	3
36140	-0.14699559	0.7570584	36099	Lourdoueix-Saint-Michel	503	26
36400	-0.1430797	0.759961	36100	Lourouer-Saint-Laurent	228	20
36350	-0.14830056	0.76259166	36101	Luant	1241	40
36150	-0.14319241	0.7679499	36102	Luéay-le-Libre	102	9
36360	-0.14855549	0.7694317	36103	Luéay-le-Méle	2160	32
36220	-0.15546364	0.76323134	36104	Lurais	241	18
36220	-0.15433224	0.7639203	36105	Lureuil	281	13
36800	-0.15060343	0.75973016	36106	Luzeret	161	6
36600	-0.14768025	0.77105755	36107	Lye	850	34
36400	-0.14390332	0.7586186	36109	Le Magny	860	48
36340	-0.14720674	0.75945556	36110	Maillet	261	10
36340	-0.14755292	0.75980836	36111	Malicornay	194	12
36120	-0.14438152	0.7631243	36112	Méron	665	24
36220	-0.15418167	0.7647815	36113	Martizay	1124	29
36370	-0.15429392	0.76066047	36114	Mauviéres	305	13
36210	-0.14573567	0.7707318	36115	Menetou-sur-Nahon	102	15
36150	-0.14396597	0.766895	36116	Ménétréols-sous-Vatan	149	5
36200	-0.14863369	0.759398	36117	Le Menoux	425	76
36500	-0.14987074	0.7628565	36118	Méobecq	402	11
36220	-0.15610904	0.76186585	36119	Mérigny	563	18
36230	-0.14460766	0.76050407	36120	Mers-sur-Indre	459	18
36100	-0.14335386	0.763252	36121	Meunet-Planches	165	6
36150	-0.14377773	0.7680454	36122	Meunet-sur-Vatan	175	14
36290	-0.15197778	0.7646946	36123	Méziéres-en-Brenne	1194	21
36800	-0.15109718	0.7627697	36124	Migné	321	6
36260	-0.14142585	0.76648307	36125	Migny	78	6
36140	-0.1466558	0.75788796	36126	Montchevrier	631	18
36400	-0.14356652	0.7594494	36127	Montgivray	1661	65
36130	-0.14536902	0.7644674	36128	Montierchaume	1752	47
36230	-0.14441088	0.76047194	36129	Montipouret	514	18
36200	-0.14804764	0.7604815	36131	Mosnay	443	18
36160	-0.142569	0.7581084	36132	La Motte-Feuilly	44	8
36340	-0.14602461	0.7592602	36133	Mouhers	269	15
36170	-0.15069589	0.75679135	36134	Mouhet	528	16
36110	-0.14748107	0.76747733	36135	Moulins-sur-Céphons	356	11
36700	-0.15251236	0.76626575	36136	Murs	150	7
36220	-0.1557547	0.76387435	36137	Néons-sur-Creuse	372	19
36400	-0.14168794	0.75855756	36138	Néret	208	11
36500	-0.14898878	0.76329845	36139	Neuillay-les-Bois	609	13
36100	-0.14434245	0.7645941	36140	Neuvy-Pailloux	1250	30
36230	-0.14553617	0.7597704	36141	Neuvy-Saint-Sépulchre	1722	49
36250	-0.14781542	0.764283	36142	Niherne	1504	35
36800	-0.14986908	0.7616741	36144	Nuret-le-Ferron	308	7
36290	-0.15388058	0.7665038	36145	Obterre	277	10
36190	-0.14744514	0.75801855	36146	Orsennes	913	19
36800	-0.15158835	0.7610802	36148	Oulches	528	12
36500	-0.15040982	0.7667909	36149	Palluau-sur-Indre	905	22
36170	-0.150304	0.7579068	36150	Parnac	650	14
36210	-0.14578348	0.77044433	36151	Parpeéay	213	15
36260	-0.14313772	0.76705503	36152	Paudy	445	15
36290	-0.15266158	0.7654042	36153	Paulnay	382	10
36200	-0.14873432	0.76000565	36154	Le Péchereau	1887	90
36180	-0.14914003	0.76716596	36155	Pellevoisin	916	36
36160	-0.14196329	0.7568315	36156	Pérassay	449	19
36350	-0.14883809	0.76179576	36157	La Pérouille	336	16
36200	-0.1485328	0.7587904	36158	Badecon-le-Pin	595	60
36330	-0.14624202	0.7628396	36159	Le Poinéonnet	4600	102
36190	-0.14774416	0.7586589	36160	Pommiers	279	23
36800	-0.14962159	0.7607458	36161	Pont-Chrétien-Chabenet	879	97
36210	-0.14573224	0.76954925	36162	Poulaines	911	20
36160	-0.14349733	0.7573726	36163	Pouligny-Notre-Dame	661	20
36160	-0.14360185	0.75797963	36164	Pouligny-Saint-Martin	238	15
36300	-0.1545329	0.76277244	36165	Pouligny-Saint-Pierre	962	20
36240	-0.15060362	0.76800686	36166	Préaux	227	7
36220	-0.15531787	0.76291	36167	Preuilly-la-Ville	148	35
36370	-0.1516862	0.75932366	36168	Prissac	771	12
36150	-0.14412071	0.7683969	36170	Reboursin	101	8
36260	-0.1414361	0.7676655	36171	Reuilly	1952	76
36800	-0.15060507	0.7609125	36172	Rivarennes	536	14
36300	-0.15232408	0.76268464	36173	Rosnay	537	9
36170	-0.1510445	0.75832784	36174	Roussines	450	20
36110	-0.14616616	0.76814413	36175	Rouvres-les-Bois	381	12
36300	-0.15311153	0.7616379	36176	Ruffec	594	15
36170	-0.15114398	0.75893563	36177	Sacierges-Saint-Martin	350	11
36300	-0.15487987	0.76194566	36178	Saint-Aigny	244	16
36100	-0.14322285	0.76529735	36179	Saint-Aoustrille	181	9
36120	-0.14343734	0.76149446	36180	Saint-Aoét	786	15
36100	-0.1422803	0.7636689	36181	Saint-Aubin	155	5
36170	-0.150896	0.7580071	36182	Saint-Benoét-du-Sault	856	476
36210	-0.1456367	0.7701244	36183	Sainte-Cécile	90	9
36400	-0.14362374	0.760344	36184	Saint-Chartier	548	20
36210	-0.14505276	0.7700275	36185	Saint-Christophe-en-Bazelle	348	25
36170	-0.15074973	0.7588686	36187	Saint-Civran	158	14
36700	-0.15235922	0.76830953	36188	Saint-Cyran-du-Jambot	208	15
36230	-0.14513327	0.7585236	36189	Saint-Denis-de-Jouhet	1200	28
36100	-0.14424056	0.76398695	36190	Sainte-Fauste	229	10
36150	-0.14460535	0.76788586	36191	Saint-Florentin	438	27
36800	-0.150163	0.76113296	36192	Saint-Gaultier	1995	217
36500	-0.15050866	0.765034	36193	Sainte-Gemme	284	9
36500	-0.15026349	0.76647025	36194	Saint-Genou	1065	44
36100	-0.14108108	0.7661326	36195	Saint-Georges-sur-Arnon	383	16
36170	-0.15000966	0.7584478	36196	Saint-Gilles	135	18
36370	-0.15429392	0.76066047	36197	Saint-Hilaire-sur-Bénaize	293	9
36500	-0.1486496	0.7653097	36198	Saint-Lactencin	409	13
36260	-0.14205857	0.7662898	36199	Sainte-Lizaigne	1109	42
36200	-0.14907973	0.76035905	36200	Saint-Marcel	1687	95
36110	-0.14796816	0.7669681	36201	Saint-Martin-de-Lamps	177	11
36250	-0.14712742	0.7635773	36202	Saint-Maur	3646	52
36700	-0.15104318	0.76778656	36203	Saint-Médard	84	7
36290	-0.15261488	0.764509	36204	Saint-Michel-en-Brenne	346	7
36260	-0.1421702	0.7680791	36205	Saint-Pierre-de-Jards	135	7
36110	-0.14821191	0.7667135	36206	Saint-Pierre-de-Lamps	56	5
36190	-0.14761534	0.757604	36207	Saint-Plantaire	605	18
36160	-0.14290491	0.7572772	36208	Sainte-Sévére-sur-Indre	939	36
36100	-0.1439586	0.76571256	36209	Saint-Valentin	281	11
36230	-0.14455144	0.75960934	36210	Sarzay	319	17
36120	-0.14408286	0.7624851	36211	Sassierges-Saint-Germain	386	12
36290	-0.15124235	0.7654552	36212	Saulnay	210	9
36220	-0.15502603	0.762267	36213	Sauzelles	269	21
36160	-0.14324118	0.7564463	36214	Sazeray	370	16
36100	-0.14159976	0.76414967	36215	Ségry	442	13
36180	-0.14870083	0.7673872	36216	Selles-sur-Nahon	89	13
36210	-0.14554115	0.77069944	36217	Sembleéay	102	13
36500	-0.14845574	0.76645917	36218	Sougé	170	13
36200	-0.14858975	0.7608676	36219	Tendu	446	11
36800	-0.14996636	0.76109964	36220	Thenay	809	24
36400	-0.1424428	0.7601535	36221	Thevet-Saint-Julien	507	16
36100	-0.14370795	0.76478595	36222	Thizay	220	13
36310	-0.15336236	0.75783813	36223	Tilly	198	13
36220	-0.15536265	0.76380527	36224	Tournon-Saint-Martin	1374	53
36700	-0.15138657	0.7669585	36225	Le Tranger	191	9
36230	-0.14509526	0.7599934	36226	Tranzault	324	18
36160	-0.14197707	0.7580136	36227	Urciers	266	14
36600	-0.14690065	0.76974416	36228	Valenéay	2912	70
36210	-0.1463191	0.770829	36229	Varennes-sur-Fouzon	629	28
36150	-0.14421508	0.7678218	36230	Vatan	2022	68
36330	-0.14726605	0.7615328	36231	Velles	835	13
36500	-0.15045978	0.76413894	36232	Vendoeuvres	1042	11
36600	-0.14704865	0.77124685	36233	La Vernelle	640	37
36400	-0.1430333	0.7602486	36234	Verneuil-sur-Igneraie	316	32
36600	-0.14758144	0.7692673	36235	Veuil	386	20
36400	-0.14170133	0.7597397	36236	Vicq-Exemplet	369	10
36600	-0.14743492	0.7689472	36237	Vicq-sur-Nahon	810	17
36160	-0.14304352	0.7564145	36238	Vigoulant	104	11
36170	-0.14971554	0.7589891	36239	Vigoux	399	11
36160	-0.14245047	0.7563194	36240	Vijon	339	16
36320	-0.148159	0.76463616	36241	Villedieu-sur-Indre	2158	37
36110	-0.14742716	0.7654	36242	Villegongis	111	6
36500	-0.14957945	0.76694494	36243	Villegouin	410	17
36600	-0.14797175	0.77051544	36244	Villentrois	655	20
36250	-0.1469359	0.76472694	36245	Villers-les-Ormes	292	17
36110	-0.1468401	0.76530194	36247	Vineuil	1133	26
36100	-0.14374617	0.76331574	36248	Vouillon	289	19
36300	-0.15173577	0.76140106	36910	Scoury	0	0
37340	-0.15898606	0.7771881	37002	Ambillou	1086	22
37530	-0.15290493	0.77550614	37003	Amboise	10982	270
37500	-0.16173038	0.772061	37004	Anché	347	43
37260	-0.15781865	0.7737165	37006	Artannes-sur-Indre	2089	100
37270	-0.15398249	0.77391976	37008	Athée-sur-Cher	1819	53
37110	-0.15235913	0.77748245	37009	Autréche	328	16
37110	-0.1532734	0.77793914	37010	Auzouer-en-Touraine	1242	36
37420	-0.16287579	0.77345973	37011	Avoine	1664	132
37220	-0.15992983	0.77202636	37012	Avon-les-Roches	560	17
37340	-0.16107552	0.77668315	37013	Avrillé-les-Ponceaux	366	11
37190	-0.15936905	0.7739982	37014	Azay-le-Rideau	3053	112
37270	-0.15465577	0.77463096	37015	Azay-sur-Cher	2408	105
37310	-0.15394852	0.7718418	37016	Azay-sur-Indre	309	22
37510	-0.15741763	0.774829	37018	Ballan-Miré	5937	227
37350	-0.15710896	0.7664822	37019	Barrou	511	17
37600	-0.15342276	0.7702698	37020	Beaulieu-lés-Loches	1864	480
37360	-0.15611432	0.77874154	37021	Beaumont-la-Ronce	901	23
37420	-0.16287579	0.77345973	37022	Beaumont-en-Véron	2569	136
37460	-0.15113305	0.77075946	37023	Beaumont-Village	242	13
37140	-0.16222139	0.7748205	37024	Benais	862	43
37510	-0.15847464	0.7756131	37025	Berthenay	570	79
37600	-0.1549953	0.7681789	37026	Betz-le-Chéteau	619	13
37150	-0.15296313	0.77403647	37027	Bléré	4388	142
37290	-0.15505968	0.76552707	37028	Bossay-sur-Claise	867	13
37240	-0.15678118	0.7705682	37029	Bossée	308	16
37140	-0.16280212	0.77492875	37031	Bourgueil	4001	121
37240	-0.15688385	0.76999444	37032	Bournan	200	14
37290	-0.15584221	0.7656651	37033	Boussay	269	10
37120	-0.16118065	0.7695889	37034	Braslou	367	23
37120	-0.16157013	0.76966053	37035	Braye-sous-Faye	349	22
37330	-0.16098306	0.7793346	37036	Braye-sur-Maulne	197	17
37330	-0.15938939	0.779337	37037	Bréches	241	21
37130	-0.16061963	0.7748203	37038	Bréhémont	685	54
37600	-0.15294428	0.76841116	37039	Bridoré	461	32
37220	-0.16067025	0.771273	37040	Brizay	280	20
37500	-0.16398518	0.7739639	37042	Candes-Saint-Martin	244	42
37530	-0.15178739	0.7761986	37043	Cangey	722	31
37350	-0.15534243	0.76735234	37044	La Celle-Guénand	412	11
37160	-0.15859641	0.7694141	37045	La Celle-Saint-Avant	1097	62
37460	-0.1510298	0.77251655	37046	Céré-la-Ronde	435	9
37390	-0.1561278	0.777559	37047	Cerelles	793	64
37310	-0.15380472	0.7715205	37049	Chambourg-sur-Indre	1080	38
37170	-0.15625599	0.77462006	37050	Chambray-lés-Tours	8190	422
37120	-0.16174787	0.7708788	37051	Champigny-sur-Veude	859	53
37210	-0.15415707	0.776319	37052	Chanéay	894	59
37600	-0.15429452	0.77101475	37053	Chanceaux-prés-Loches	154	11
37390	-0.15603778	0.7769504	37054	Chanceaux-sur-Choisille	2601	141
37330	-0.16100301	0.77815235	37055	Channay-sur-Lathan	578	20
37130	-0.15979266	0.77496475	37056	La Chapelle-aux-Naux	458	87
37240	-0.15624867	0.7701771	37057	La Chapelle-Blanche-Saint-Martin	518	18
37140	-0.16213433	0.7742112	37058	La Chapelle-sur-Loire	1386	72
37390	-0.15700324	0.77712417	37059	Charentilly	855	61
37530	-0.15227436	0.77569175	37060	Chargé	862	102
37290	-0.15441649	0.7668934	37061	Charnizay	557	11
37330	-0.16021265	0.779192	37062	Chéteau-la-Valliére	1482	68
37110	-0.15317206	0.7785135	37063	Chéteau-Renault	5787	1649
37350	-0.15613167	0.76630825	37064	Chaumussay	287	15
37120	-0.16146456	0.7702337	37065	Chaveignes	654	31
37310	-0.15336573	0.7717395	37066	Chédigny	445	19
37190	-0.15995033	0.77410454	37067	Cheillé	1191	26
37370	-0.15604863	0.78021115	37068	Chemillé-sur-Déme	585	17
37460	-0.15157169	0.77053934	37069	Chemillé-sur-Indrois	207	8
37150	-0.15218802	0.773901	37070	Chenonceaux	313	72
37220	-0.16043894	0.77034175	37071	Chézelles	144	9
37500	-0.16220655	0.7727423	37072	Chinon	8627	221
37150	-0.15199423	0.7738672	37073	Chisseaux	522	44
37140	-0.16329652	0.77442795	37074	Chouzé-sur-Loire	2124	76
37310	-0.15399103	0.7727372	37075	Cigogné	256	12
37500	-0.16323023	0.77263623	37076	Cinais	430	49
37130	-0.15910722	0.7754321	37077	Cinq-Mars-la-Pile	2370	118
37240	-0.1553263	0.76971716	37078	Ciran	347	25
37150	-0.15218802	0.773901	37079	Civray-de-Touraine	1377	60
37160	-0.15718131	0.76945555	37080	Civray-sur-Esves	189	14
37340	-0.15967047	0.77672064	37081	Cléré-les-Pins	1049	29
37340	-0.16190149	0.7765399	37082	Continvoir	420	10
37320	-0.15491028	0.77319574	37083	Cormery	1323	218
37330	-0.15977454	0.77940786	37084	Couesmes	508	27
37310	-0.15476716	0.77287436	37085	Couréay	703	28
37330	-0.16061729	0.7780809	37086	Courcelles-de-Touraine	298	12
37120	-0.16107532	0.7701621	37087	Courcoué	259	17
37500	-0.16420048	0.77281797	37088	Couziers	103	9
37500	-0.16109493	0.77224016	37089	Cravant-les-Coteaux	747	20
37220	-0.15959372	0.7716687	37090	Crissay-sur-Manse	97	13
37150	-0.15315689	0.77407044	37091	La Croix-en-Touraine	1798	120
37380	-0.15423779	0.7781098	37092	Crotelles	460	29
37220	-0.16003467	0.7714529	37093	Crouzilles	540	37
37240	-0.15625837	0.7689947	37094	Cussay	551	21
37110	-0.15197313	0.7774149	37095	Dame-Marie-les-Bois	235	26
37150	-0.15349385	0.7744257	37096	Dierre	464	45
37310	-0.15463263	0.77137053	37097	Dolus-le-Sec	507	19
37800	-0.15829803	0.76995254	37098	Draché	592	32
37190	-0.15863118	0.7747527	37099	Druye	681	30
37150	-0.1519003	0.7732591	37100	épeigné-les-Bois	364	25
37370	-0.15638158	0.78056747	37101	épeigné-sur-Déme	172	8
37240	-0.15503827	0.76907426	37103	Esves-le-Moutier	156	15
37320	-0.15563484	0.7736208	37104	Esvres	4234	118
37120	-0.16192347	0.7688367	37105	Faye-la-Vineuse	343	20
37350	-0.1553854	0.7682478	37107	Ferriére-Laréon	292	14
37600	-0.15317799	0.77052283	37108	Ferriére-sur-Beaulieu	475	24
37230	-0.1574038	0.7760114	37109	Fondettes	7325	230
37150	-0.15204422	0.77358	37110	Francueil	890	69
37460	-0.15224992	0.7712487	37111	Génillé	1428	23
37340	-0.16204129	0.77686256	37112	Gizeux	510	24
37350	-0.15656485	0.7672731	37113	Le Grand-Pressigny	1120	28
37350	-0.15744852	0.7668388	37114	La Guerche	237	45
37110	-0.15484285	0.78029114	37116	Les Hermites	448	14
37340	-0.1607763	0.77722085	37117	Hommes	648	22
37420	-0.1619938	0.7738886	37118	Huismes	1397	59
37220	-0.16042332	0.7715241	37119	L'éle Bouchard	1800	517
37140	-0.16164058	0.7747127	37120	Ingrandes-de-Touraine	474	50
37120	-0.16094877	0.76865745	37121	Jaulnay	290	20
37300	-0.15678523	0.77501124	37122	Joué-lés-Tours	36798	1135
37130	-0.1599336	0.7752869	37123	Langeais	3960	66
37270	-0.15537906	0.7750557	37124	Laréay	1751	156
37120	-0.16150056	0.77112955	37125	Lémeré	365	18
37500	-0.16361834	0.7727088	37126	Lerné	330	20
37460	-0.15215003	0.7718231	37127	Le Liége	209	19
37130	-0.15984522	0.774678	37128	Ligniéres-de-Touraine	974	97
37500	-0.16217189	0.7718464	37129	Ligré	903	33
